date,hour,day_of_week,month,is_weekend,is_holiday,season,temperature,rainfall,weather,promotion,local_event,previous_hour_customers,previous_day_customers,predicted_customers,actual_customers,walk_in_customers,online_reservations,takeaway_orders,delivery_orders,average_order_value,total_sales,kitchen_load,table_utilization,chef_count,waiter_count,cashier_count,cleaner_count,ingredient_chicken_kg,ingredient_rice_kg,ingredient_oil_l,ingredient_onion_kg,ingredient_tomato_kg,ingredient_cheese_kg,ingredient_milk_l,inventory_cost,supplier_delay_days,food_wastage_kg,customer_satisfaction,created_at,hour_sin,hour_cos,day_sin,day_cos,rolling_average_customers,moving_average_sales,customer_growth_rate,inventory_utilization,staff_efficiency,sales_per_customer
2024-12-31 00:00:00,13,1,12,False,True,Winter,23.2,0.83,Cloudy,False,,153,1526,185,180,72,31,40,37,507.63,88364.41,1.0,0.98,6,10,3,3,23.36,11.03,1.96,7.54,5.39,5.31,4.19,494.8,0.5,2.62,3.78,2024-12-31 13:00:00,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,76.08,30220.0,0.1765,2.0,8.1818,490.91
2024-12-31 00:00:00,14,1,12,False,True,Winter,22.9,0.42,Cloudy,False,,180,1526,134,138,59,22,29,28,336.31,45070.7,1.0,0.98,4,8,3,2,14.62,9.37,1.13,8.07,3.81,3.5,3.64,329.19,1.2,1.29,4.01,2024-12-31 14:00:00,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,77.33,30023.38,-0.2333,2.0,8.1176,326.6
2024-12-31 00:00:00,15,1,12,False,True,Winter,18.2,0.05,Sunny,False,,138,1526,71,70,32,11,14,13,308.96,22523.85,0.772,0.611,2,4,2,1,9.21,5.2,0.68,3.6,2.47,2.78,2.08,205.84,0.9,2.48,3.94,2024-12-31 15:00:00,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,78.71,30337.87,-0.4928,2.0,7.7778,321.77
2024-12-31 00:00:00,16,1,12,False,True,Winter,20.2,0.38,Cloudy,False,,70,1526,59,65,24,12,14,15,328.07,22282.16,0.673,0.571,2,4,2,1,5.94,6.12,0.62,2.27,2.72,1.42,1.73,144.52,0.5,2.22,3.88,2024-12-31 16:00:00,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,78.54,30484.22,-0.0714,2.0,7.2222,342.8
2024-12-31 00:00:00,17,1,12,False,True,Winter,18.0,0.0,Sunny,False,,65,1526,64,70,27,12,12,19,420.21,27320.27,0.799,0.558,2,4,2,1,6.69,7.47,0.89,3.32,2.71,1.57,1.42,165.09,0.1,1.17,4.18,2024-12-31 17:00:00,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,80.0,30947.19,0.0769,2.0,7.7778,390.29
2024-12-31 00:00:00,18,1,12,False,True,Winter,18.2,0.3,Cloudy,False,,70,1526,150,154,62,28,32,32,420.02,67777.47,1.0,0.98,5,9,3,2,13.23,15.7,2.09,5.11,5.96,4.49,4.19,348.43,1.1,1.97,3.7,2024-12-31 18:00:00,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,81.83,31574.25,1.2,2.0,8.1053,440.11
2024-12-31 00:00:00,19,1,12,False,True,Winter,15.8,0.31,Sunny,True,,154,1526,260,258,105,52,56,45,457.66,123775.08,1.0,0.98,8,15,5,4,32.95,19.17,3.27,13.56,6.5,10.14,6.44,741.25,0.2,1.35,3.86,2024-12-31 19:00:00,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,86.79,34571.78,0.6753,2.0,8.0625,479.75
2024-12-31 00:00:00,20,1,12,False,True,Winter,14.1,1.07,Sunny,False,Tech Summit,258,1526,240,239,91,44,54,50,314.19,74309.6,1.0,0.98,7,14,4,3,31.13,15.9,2.87,13.55,11.24,8.16,6.46,695.41,3.3,2.42,4.13,2024-12-31 20:00:00,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,90.75,35925.81,-0.0736,2.0,8.5357,310.92
2024-12-31 00:00:00,21,1,12,False,True,Winter,14.8,1.63,Cloudy,False,,239,1526,146,149,66,22,26,35,419.98,64701.51,1.0,0.98,5,9,3,2,16.4,12.08,1.41,5.68,6.05,5.37,3.59,382.96,0.8,0.7,3.93,2024-12-31 21:00:00,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,92.5,37017.01,-0.3766,2.0,7.8421,434.24
2024-12-31 00:00:00,22,1,12,False,True,Winter,13.3,0.28,Sunny,False,,149,1526,45,39,16,7,6,10,365.77,13802.7,0.411,0.297,2,3,1,1,4.19,3.94,0.33,1.76,1.17,0.94,0.59,94.95,0.4,2.33,3.81,2024-12-31 22:00:00,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,93.71,37381.77,-0.7383,2.0,5.5714,353.92
2024-12-31 00:00:00,23,1,12,False,True,Winter,16.4,0.15,Sunny,False,,39,1526,14,18,7,3,3,5,450.02,7534.09,0.19,0.146,1,2,1,1,2.1,1.89,0.17,0.64,0.75,0.53,0.48,48.53,0.7,0.55,4.38,2024-12-31 23:00:00,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,93.96,37491.21,-0.5385,2.0,3.6,418.56
2025-01-01 00:00:00,0,2,1,False,True,Winter,13.6,2.0,Sunny,False,,18,2255,19,22,9,3,4,6,300.58,6295.35,0.2,0.196,1,2,1,1,2.88,1.37,0.25,0.84,0.61,0.48,0.33,58.67,2.7,1.7,4.01,2025-01-01 00:00:00,0.0,1.0,0.9749279121818236,-0.22252093395631434,94.04,37413.31,0.2222,2.0,4.4,286.15
2025-01-01 00:00:00,1,2,1,False,True,Winter,11.0,0.61,Windy,False,,22,2255,23,22,9,3,4,6,459.84,9941.76,0.241,0.157,1,2,1,1,2.27,1.83,0.27,0.69,0.85,0.66,0.35,52.97,0.7,1.37,4.22,2025-01-01 01:00:00,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,93.75,37204.38,0.0,2.0,4.4,451.9
2025-01-01 00:00:00,2,2,1,False,True,Winter,14.5,0.74,Sunny,False,,22,2255,21,17,6,3,3,5,380.59,6744.53,0.165,0.145,1,2,1,1,2.01,1.29,0.14,0.99,0.65,0.61,0.44,45.94,5.2,2.71,3.99,2025-01-01 02:00:00,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,94.04,37316.16,-0.2273,2.0,3.4,396.74
2025-01-01 00:00:00,3,2,1,False,True,Winter,14.6,5.25,Cloudy,False,,17,2255,32,33,6,6,9,12,287.54,9281.31,0.307,0.272,1,2,1,1,2.68,2.81,0.26,1.12,1.47,0.81,0.59,66.5,1.0,1.41,4.26,2025-01-01 03:00:00,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,94.42,37391.95,0.9412,2.0,6.6,281.25
2025-01-01 00:00:00,4,2,1,False,True,Winter,14.2,1.91,Cloudy,False,,33,2255,31,28,12,4,5,7,380.14,10228.47,0.287,0.24,1,2,1,1,3.37,2.14,0.23,1.04,1.28,0.99,0.77,76.01,1.5,2.44,4.03,2025-01-01 04:00:00,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,93.92,37206.79,-0.1515,2.0,5.6,365.3
2025-01-01 00:00:00,5,2,1,False,True,Winter,15.4,0.1,Sunny,True,,28,2255,57,54,20,11,11,12,338.06,18929.7,0.568,0.449,2,3,1,1,5.7,5.91,0.62,1.74,1.72,1.62,1.31,136.65,0.9,0.75,3.84,2025-01-01 05:00:00,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,94.38,37328.54,0.9286,2.0,7.7143,350.55
2025-01-01 00:00:00,6,2,1,False,True,Winter,19.8,0.81,Sunny,False,,54,2255,20,27,12,4,5,6,361.52,8989.06,0.267,0.223,1,2,1,1,3.05,2.4,0.24,1.41,1.1,0.97,0.54,71.32,0.6,0.71,3.97,2025-01-01 06:00:00,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,93.62,36837.0,-0.5,2.0,5.4,332.93
2025-01-01 00:00:00,7,2,1,False,True,Winter,17.2,2.13,Cloudy,True,,27,2255,89,85,32,16,20,17,350.09,28752.92,0.962,0.745,3,5,2,2,8.96,6.62,1.25,4.2,3.35,2.84,2.22,217.63,2.4,1.58,4.07,2025-01-01 07:00:00,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,93.5,36073.09,2.1481,2.0,7.0833,338.27
2025-01-01 00:00:00,8,2,1,False,True,Winter,22.3,0.55,Cloudy,False,,85,2255,87,82,36,11,14,21,379.87,31466.84,0.856,0.64,3,5,2,2,7.37,8.31,0.9,4.61,3.03,1.75,2.4,186.67,0.1,0.97,4.08,2025-01-01 08:00:00,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,93.67,36335.35,-0.0353,2.0,6.8333,383.74
2025-01-01 00:00:00,9,2,1,False,True,Winter,20.2,0.44,Cloudy,False,,82,2255,102,94,37,14,18,25,411.57,41407.65,0.974,0.845,3,6,2,2,12.83,7.59,1.26,3.25,4.39,3.48,2.76,286.69,0.8,1.62,3.85,2025-01-01 09:00:00,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,93.21,36386.0,0.1463,2.0,7.2308,440.51
2025-01-01 00:00:00,10,2,1,False,True,Winter,22.2,0.15,Sunny,False,,94,2255,120,122,49,23,24,26,469.51,57302.49,1.0,0.906,4,7,3,2,14.24,10.05,1.44,4.79,4.31,3.62,2.33,319.66,0.3,0.53,3.96,2025-01-01 10:00:00,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,94.17,36887.0,0.2979,2.0,7.625,469.69
2025-01-01 00:00:00,11,2,1,False,True,Winter,19.9,1.02,Cloudy,False,,122,2255,132,134,61,20,27,26,454.59,58800.45,1.0,0.98,4,8,3,2,18.21,9.07,1.35,4.28,5.43,3.02,2.73,373.78,1.2,1.59,3.79,2025-01-01 11:00:00,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,93.88,37263.75,0.0984,2.0,7.8824,438.81
2025-01-01 00:00:00,12,2,1,False,True,Winter,22.5,0.26,Cloudy,False,,134,2255,181,175,70,29,40,36,444.31,78702.14,1.0,0.98,5,10,3,3,21.86,11.16,2.01,6.14,8.74,5.08,3.15,472.87,0.5,1.85,3.86,2025-01-01 12:00:00,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,94.79,38512.69,0.306,2.0,8.3333,449.73
2025-01-01 00:00:00,13,2,1,False,True,Winter,23.2,2.62,Cloudy,False,,175,2255,179,169,74,25,33,37,468.56,82531.69,1.0,0.98,5,10,3,3,19.19,15.33,2.12,9.42,7.87,6.37,4.24,465.71,0.0,1.74,3.77,2025-01-01 13:00:00,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,94.33,38269.66,-0.0343,2.0,8.0476,488.35
2025-01-01 00:00:00,14,2,1,False,True,Winter,19.9,1.38,Cloudy,False,,169,2255,141,136,56,23,27,30,431.69,55714.41,1.0,0.972,4,8,3,2,12.05,12.51,1.63,8.15,3.42,4.46,2.9,309.97,5.7,2.36,4.15,2025-01-01 14:00:00,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,94.25,38713.15,-0.1953,2.0,8.0,409.66
2025-01-01 00:00:00,15,2,1,False,True,Winter,20.3,0.58,Cloudy,False,,136,2255,75,74,31,12,13,18,447.61,34696.04,0.815,0.64,3,5,2,1,7.53,7.86,1.09,4.03,3.32,2.65,1.35,192.57,0.7,1.49,4.09,2025-01-01 15:00:00,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,94.42,39220.32,-0.4559,2.0,6.7273,468.87
2025-01-01 00:00:00,16,2,1,False,True,Winter,19.1,1.31,Cloudy,False,Tech Summit,74,2255,85,84,34,16,19,15,391.02,32499.95,0.769,0.627,3,5,2,2,8.34,7.01,1.13,2.55,3.38,2.37,1.48,198.12,0.9,0.9,3.83,2025-01-01 16:00:00,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,95.21,39646.06,0.1351,2.0,7.0,386.9
2025-01-01 00:00:00,17,2,1,False,True,Winter,18.3,0.74,Cloudy,False,,84,2255,62,71,31,10,13,17,294.47,19823.41,0.796,0.537,3,4,2,1,5.79,5.98,0.71,4.07,1.79,1.7,1.92,147.2,0.9,1.94,3.93,2025-01-01 17:00:00,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,95.25,39333.69,-0.1548,2.0,7.1,279.2
2025-01-01 00:00:00,18,2,1,False,True,Winter,17.6,0.55,Cloudy,False,Tech Summit,71,2255,187,182,79,32,32,39,305.98,57043.75,1.0,0.98,6,11,4,3,18.06,19.18,2.38,7.24,6.06,4.35,3.91,437.07,1.4,1.19,4.03,2025-01-01 18:00:00,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,96.42,38886.45,1.5634,2.0,7.5833,313.43
2025-01-01 00:00:00,19,2,1,False,True,Winter,19.8,0.03,Cloudy,False,,182,2255,212,208,89,37,46,36,295.23,63802.84,1.0,0.98,6,12,4,3,21.9,19.07,2.1,10.56,7.86,7.71,5.45,535.16,0.0,1.64,3.62,2025-01-01 19:00:00,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,94.33,36387.61,0.1429,2.0,8.32,306.74
2025-01-01 00:00:00,20,2,1,False,True,Winter,18.1,0.19,Cloudy,False,,208,2255,213,209,96,35,34,44,371.05,72506.59,1.0,0.98,6,12,4,3,17.44,17.78,2.27,6.99,9.91,5.84,5.25,448.66,0.0,2.21,3.94,2025-01-01 20:00:00,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,93.08,36312.49,0.0048,2.0,8.36,346.92
2025-01-01 00:00:00,21,2,1,False,True,Winter,16.3,2.31,Cloudy,False,,209,2255,123,120,52,17,25,26,312.07,38721.7,1.0,0.98,4,7,2,2,13.09,11.7,1.29,6.93,4.97,2.74,2.14,303.69,0.4,2.36,3.96,2025-01-01 21:00:00,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,91.88,35229.99,-0.4258,2.0,8.0,322.68
2025-01-01 00:00:00,22,2,1,False,True,Winter,16.5,2.09,Cloudy,False,,120,2255,20,22,8,4,5,5,372.8,8064.52,0.213,0.175,1,2,1,1,2.06,1.94,0.18,0.69,1.03,0.54,0.34,48.52,5.7,1.46,4.41,2025-01-01 22:00:00,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,91.17,34990.9,-0.8167,2.0,4.4,366.57
2025-01-01 00:00:00,23,2,1,False,True,Winter,14.8,0.5,Sunny,False,,22,2255,25,23,9,3,4,7,316.02,7359.04,0.211,0.211,1,2,1,1,2.76,2.49,0.23,1.12,1.14,0.74,0.64,65.2,5.1,2.47,3.93,2025-01-01 23:00:00,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,91.38,34983.61,0.0455,2.0,4.6,319.96
2025-01-02 00:00:00,0,3,1,False,False,Winter,13.3,0.88,Sunny,False,,23,2193,28,30,12,5,6,7,318.1,9691.01,0.295,0.27,1,2,1,1,3.08,2.03,0.38,1.39,1.31,1.18,0.78,75.47,0.2,2.16,4.03,2025-01-02 00:00:00,0.0,1.0,0.43388373911755823,-0.900968867902419,91.71,35125.09,0.3043,2.0,6.0,323.03
2025-01-02 00:00:00,1,3,1,False,False,Winter,13.4,0.5,Sunny,False,,30,2193,14,7,2,1,1,3,382.02,2524.41,0.076,0.056,1,2,1,1,0.67,0.55,0.06,0.39,0.32,0.17,0.16,16.0,0.0,2.84,4.14,2025-01-02 01:00:00,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,91.08,34816.04,-0.7667,2.0,1.4,360.63
2025-01-02 00:00:00,2,3,1,False,False,Winter,13.7,0.64,Cloudy,True,,7,2193,26,22,9,3,4,6,406.59,8246.43,0.236,0.161,1,2,1,1,2.7,1.72,0.19,0.67,0.94,0.7,0.55,59.43,0.2,1.59,4.2,2025-01-02 02:00:00,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,91.29,34878.62,2.1429,2.0,4.4,374.84
2025-01-02 00:00:00,3,3,1,False,False,Winter,14.7,1.89,Cloudy,False,,22,2193,9,13,5,2,2,4,330.31,4548.36,0.132,0.101,1,2,1,1,1.19,0.91,0.14,0.47,0.65,0.41,0.21,28.95,0.1,0.6,3.99,2025-01-02 03:00:00,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,90.46,34681.41,-0.4091,2.0,2.6,349.87
2025-01-02 00:00:00,4,3,1,False,False,Winter,17.3,1.69,Sunny,False,,13,2193,28,32,14,6,6,6,339.64,11570.3,0.288,0.278,1,2,1,1,3.32,2.52,0.39,1.2,1.52,0.74,0.61,76.6,0.3,1.21,4.2,2025-01-02 04:00:00,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,90.62,34737.32,1.4615,2.0,6.4,361.57
2025-01-02 00:00:00,5,3,1,False,False,Winter,17.0,3.34,Cloudy,False,,32,2193,15,9,3,1,1,4,298.03,2605.44,0.088,0.064,1,2,1,1,1.22,0.91,0.08,0.38,0.4,0.35,0.21,27.39,0.4,2.81,4.0,2025-01-02 05:00:00,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,88.75,34057.14,-0.7188,2.0,1.8,289.49
2025-01-02 00:00:00,6,3,1,False,False,Winter,19.4,1.91,Cloudy,True,,9,2193,38,39,17,6,8,8,296.12,11139.47,0.356,0.349,2,3,1,1,3.82,2.44,0.35,1.7,1.31,1.51,0.76,90.62,1.7,0.51,4.23,2025-01-02 06:00:00,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,89.25,34146.74,3.3333,2.0,5.5714,285.63
2025-01-02 00:00:00,7,3,1,False,False,Winter,21.7,1.71,Sunny,True,,39,2193,66,61,23,11,14,13,303.99,18860.71,0.562,0.489,2,4,2,1,7.87,6.64,0.83,2.3,1.99,2.1,1.48,180.22,0.5,1.44,3.83,2025-01-02 07:00:00,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,88.25,33734.57,0.5641,2.0,6.7778,309.19
2025-01-02 00:00:00,8,3,1,False,False,Winter,21.1,0.5,Sunny,False,Food Festival Downtown,61,2193,76,80,32,14,18,16,292.97,24460.34,0.781,0.666,3,5,2,1,9.95,5.34,1.02,2.44,2.47,2.03,1.3,210.01,0.4,0.53,3.98,2025-01-02 08:00:00,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,88.17,33442.63,0.3115,2.0,7.2727,305.75
2025-01-02 00:00:00,9,3,1,False,False,Winter,22.4,1.71,Sunny,False,,80,2193,47,46,20,8,8,10,475.58,20396.57,0.469,0.339,2,3,1,1,6.36,4.48,0.4,1.47,1.85,1.0,0.83,132.52,1.6,0.91,4.09,2025-01-02 09:00:00,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,86.17,32567.17,-0.425,2.0,6.5714,443.4
2025-01-02 00:00:00,10,3,1,False,False,Winter,20.4,1.69,Sunny,False,,46,2193,81,72,31,12,15,14,313.12,22743.8,0.707,0.648,3,4,2,1,6.25,5.46,0.74,4.12,3.51,2.36,1.67,161.58,0.5,1.35,3.65,2025-01-02 10:00:00,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,84.08,31127.22,0.5652,2.0,7.2,315.89
2025-01-02 00:00:00,11,3,1,False,False,Winter,21.4,0.27,Cloudy,False,,72,2193,88,86,38,16,14,18,410.96,38042.17,0.843,0.701,3,5,2,2,7.7,7.89,0.99,2.85,2.99,2.81,1.87,194.18,1.6,2.46,3.92,2025-01-02 11:00:00,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,82.08,30262.3,0.1944,2.0,7.1667,442.35
2025-01-02 00:00:00,12,3,1,False,False,Winter,22.0,0.58,Sunny,False,,86,2193,125,115,44,21,26,24,414.67,50282.23,1.0,0.98,4,7,2,2,11.56,9.34,1.69,6.27,5.18,3.66,2.5,286.47,3.9,1.25,3.85,2025-01-02 12:00:00,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,79.58,29078.13,0.3372,2.0,7.6667,437.24
2025-01-02 00:00:00,13,3,1,False,False,Winter,20.2,0.0,Sunny,False,,115,2193,123,127,57,22,24,24,379.19,48179.22,1.0,0.98,4,8,3,2,11.78,8.97,1.46,4.84,3.55,2.67,1.97,268.93,0.8,0.94,3.82,2025-01-02 13:00:00,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,77.83,27646.78,0.1043,2.0,7.4706,379.36
2025-01-02 00:00:00,14,3,1,False,False,Winter,21.4,0.07,Sunny,True,,127,2193,117,108,46,20,22,20,429.39,48125.75,1.0,0.966,4,6,2,2,10.39,7.62,1.08,4.77,3.91,2.9,1.85,241.59,5.0,1.58,3.8,2025-01-02 14:00:00,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,76.67,27330.59,-0.1496,2.0,7.7143,445.61
2025-01-02 00:00:00,15,3,1,False,False,Winter,17.7,2.58,Cloudy,False,,108,2193,37,42,18,6,9,9,344.43,13860.5,0.401,0.343,2,3,1,1,3.44,2.96,0.36,1.73,1.79,1.55,0.96,88.98,3.0,0.94,4.24,2025-01-02 15:00:00,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,75.33,26462.44,-0.6111,2.0,6.0,330.01
2025-01-02 00:00:00,16,3,1,False,False,Winter,20.9,1.71,Cloudy,False,,42,2193,36,37,14,6,7,10,379.5,14286.07,0.418,0.305,2,3,1,1,4.06,3.13,0.35,1.41,0.94,1.42,1.1,95.42,0.1,0.53,3.94,2025-01-02 16:00:00,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,73.38,25703.53,-0.119,2.0,5.2857,386.11
2025-01-02 00:00:00,17,3,1,False,False,Winter,22.0,0.53,Cloudy,False,,37,2193,33,43,17,7,8,11,417.49,17261.91,0.448,0.307,2,3,1,1,3.57,3.87,0.38,2.21,1.61,1.66,0.8,94.65,1.6,2.36,3.95,2025-01-02 17:00:00,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,72.21,25596.8,0.1622,2.0,6.1429,401.44
2025-01-02 00:00:00,18,3,1,False,False,Winter,16.2,0.16,Cloudy,False,,43,2193,95,91,38,16,18,19,494.87,44867.83,0.888,0.727,3,6,2,2,12.69,8.24,0.82,4.79,4.5,3.28,2.51,282.02,1.2,1.89,3.96,2025-01-02 18:00:00,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,68.42,25089.47,1.1163,2.0,7.0,493.05
2025-01-02 00:00:00,19,3,1,False,False,Winter,15.4,0.26,Sunny,True,,91,2193,164,169,66,32,38,33,454.42,76869.33,1.0,0.98,5,10,3,3,18.43,14.29,1.83,8.03,4.86,4.62,3.9,422.05,0.6,1.58,4.05,2025-01-02 19:00:00,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,66.79,25633.9,0.8571,2.0,8.0476,454.85
2025-01-02 00:00:00,20,3,1,False,False,Winter,15.2,1.47,Cloudy,False,,169,2193,126,133,55,26,27,25,449.05,57726.66,1.0,0.98,4,8,3,2,15.38,9.98,1.36,6.86,5.93,3.09,3.27,343.31,1.1,0.91,3.78,2025-01-02 20:00:00,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,63.62,25018.07,-0.213,2.0,7.8235,434.04
2025-01-02 00:00:00,21,3,1,False,False,Winter,15.8,0.95,Cloudy,False,,133,2193,108,106,43,20,19,24,392.37,44869.51,1.0,0.924,4,6,2,2,11.68,7.26,1.17,5.68,4.12,3.34,2.42,269.08,2.4,0.67,3.64,2025-01-02 21:00:00,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,63.04,25274.23,-0.203,2.0,7.5714,423.3
2025-01-02 00:00:00,22,3,1,False,False,Winter,17.3,1.55,Sunny,False,,106,2193,35,26,10,4,5,7,453.79,11107.95,0.28,0.19,1,2,1,1,2.1,2.73,0.34,1.41,1.13,0.83,0.78,59.17,0.0,2.93,3.95,2025-01-02 22:00:00,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,63.21,25401.04,-0.7547,2.0,5.2,427.23
2025-01-02 00:00:00,23,3,1,False,False,Winter,14.0,1.63,Cloudy,False,,26,2193,12,5,2,0,1,2,280.88,1321.69,0.045,0.045,1,2,1,1,0.56,0.35,0.05,0.24,0.23,0.15,0.08,12.62,1.3,2.93,3.81,2025-01-02 23:00:00,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,62.46,25149.49,-0.8077,2.0,1.0,264.34
2025-01-03 00:00:00,0,4,1,False,False,Winter,12.9,0.84,Sunny,False,,5,1499,35,32,12,5,7,8,388.03,12058.85,0.313,0.282,1,2,1,1,4.09,2.98,0.39,0.98,1.56,0.9,0.88,91.55,0.8,2.09,4.26,2025-01-03 00:00:00,0.0,1.0,-0.433883739117558,-0.9009688679024191,62.54,25248.15,5.4,2.0,6.4,376.84
2025-01-03 00:00:00,1,4,1,False,False,Winter,14.9,0.07,Sunny,False,Food Festival Downtown,32,1499,15,17,6,3,3,5,482.44,8689.36,0.191,0.152,1,2,1,1,1.97,1.03,0.22,0.75,0.7,0.64,0.29,44.81,0.6,2.15,4.07,2025-01-03 01:00:00,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,62.96,25505.02,-0.4688,2.0,3.4,511.14
2025-01-03 00:00:00,2,4,1,False,False,Winter,13.2,0.08,Sunny,True,,17,1499,5,8,3,1,1,3,514.53,3848.89,0.079,0.059,1,2,1,1,0.68,0.57,0.11,0.3,0.3,0.18,0.2,16.82,1.5,1.33,4.03,2025-01-03 02:00:00,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,62.38,25321.79,-0.5294,2.0,1.6,481.11
2025-01-03 00:00:00,3,4,1,False,False,Winter,14.8,0.98,Sunny,True,,8,1499,44,33,13,5,7,8,301.41,9453.36,0.373,0.248,1,2,1,1,3.44,2.41,0.28,1.04,1.2,1.03,0.6,77.91,0.4,1.88,3.84,2025-01-03 03:00:00,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,63.21,25526.16,3.125,2.0,6.6,286.47
2025-01-03 00:00:00,4,4,1,False,False,Winter,17.6,1.11,Cloudy,False,,33,1499,28,24,10,4,4,6,416.76,9280.3,0.258,0.209,1,2,1,1,3.0,2.09,0.28,0.8,0.82,0.54,0.52,64.68,0.2,1.43,4.38,2025-01-03 04:00:00,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,62.88,25430.75,-0.2727,2.0,4.8,386.68
2025-01-03 00:00:00,5,4,1,False,False,Winter,17.7,2.7,Cloudy,False,,24,1499,11,17,7,3,3,4,311.31,5288.7,0.185,0.125,1,2,1,1,2.04,1.03,0.15,0.93,0.53,0.51,0.29,43.91,1.6,1.7,4.13,2025-01-03 05:00:00,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,63.21,25542.55,-0.2917,2.0,3.4,311.1
2025-01-03 00:00:00,6,4,1,False,False,Winter,19.0,0.19,Cloudy,False,,17,1499,11,8,3,1,1,3,410.76,3100.98,0.09,0.06,1,2,1,1,0.84,0.78,0.07,0.45,0.32,0.26,0.15,20.16,0.4,2.13,3.94,2025-01-03 06:00:00,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,61.92,25207.61,-0.5294,2.0,1.6,387.62
